Name,PitchValue
3607,61.598167
3608,32.181065
3609,32.164154
3610,62.83378
3611,63.022568
3612,63.032547
3613,62.865776
3614,62.69809
3615,76.26172
3616,88.25037
3617,88.15808
3618,88.17601
3619,76.11165
3620,62.703117
3621,62.87825
3622,63.03511
3623,51.119354
3624,50.973167
3625,62.954384
3626,62.89422
3627,62.879044
3628,62.635315
3629,35.14293
3630,54.348015
3631,32.870026
3632,45.810806
3633,46.860786
3634,46.387222
3635,46.357414
3636,46.34825
3637,45.65839
3638,41.5895
3639,40.850273
3640,118.894844
3641,119.02841
3642,118.93188
3643,118.70309
3644,118.25569
3645,118.034424
3646,118.00834
3647,118.19063
3648,118.391396
3649,118.78888
3650,119.37718
3651,37.32698
3652,63.661575
3653,63.48233
3654,63.357452
3655,63.26181
3656,63.139908
3657,63.036972
3658,62.872414
3659,62.727165
3660,62.615944
3661,76.335655
3662,76.30679
3663,62.55271
3664,62.6789
3665,62.849274
3666,63.265686
3667,63.499367
3668,63.556686
3669,63.5427
3670,63.432045
3671,63.211227
3672,62.696625
3673,62.421326
3674,62.210655
3675,62.184135
3676,50.06983
3677,49.136635
3678,46.478016
3679,47.198044
3680,48.014153
3681,47.333527
3682,45.359764
3683,63.157722
3684,63.094955
3685,63.02707
3686,63.013695
3687,63.007965
3688,63.030907
3689,63.030533
3690,62.961838
3691,62.931602
3692,45.146378
3693,55.44071
3694,54.919853
3695,53.66574
3696,54.539665
3697,50.90879
3698,63.464233
3699,48.89569
3700,57.88511
3701,61.00692
3702,59.095184
3703,57.515865
3704,57.315636
3705,56.129654
3706,56.117558
3707,62.454178
3708,56.08316
3709,56.087013
3710,56.102707
3711,56.0791
3712,68.07045
3713,68.05796
3714,80.02048
3715,80.05243
3716,80.07727
3717,80.102905
3718,62.622757
3719,62.43775
3720,55.82768
3721,57.06238
3722,31.840263
3723,43.792427
3724,44.36523
3725,47.51609
3726,44.17987
3727,44.444633
3728,44.1407
3729,56.330647
3730,38.048267
3731,37.291206
3732,57.99553
3733,58.061813
3734,58.108345
3735,58.344444
3736,58.391808
3737,58.450203
3738,58.476738
3739,58.413742
3740,58.495033
3741,57.90982
3742,36.938564
3743,73.53445
3744,73.46625
3745,73.71411
3746,73.650635
3747,73.49321
3748,73.556915
3749,71.85651
3750,71.7951
3751,71.86529
3752,59.413452
3753,59.387157
3754,58.11396
3755,60.983208
3756,60.981525
3757,59.33284
3758,61.02896
3759,42.060966
3760,61.034187
3761,61.07054
3762,61.032196
3763,61.016037
3764,74.414536
3765,60.239212
3766,53.10855
3767,53.80126
3768,46.208244
3769,47.271538
3770,47.46045
3771,93.26443
3772,92.88496
3773,92.56052
3774,92.5639
3775,92.58235
3776,92.65444
3777,92.807686
3778,92.62082
3779,92.47532
3780,69.44237
3781,69.537994
3782,69.57387
3783,103.06416
3784,69.59819
3785,69.61613
3786,69.535446
3787,67.29041
3788,65.1982
3789,61.76493
3790,48.882584
3791,48.836006
3792,48.850082
3793,48.864334
3794,48.79984
3795,48.867035
3796,48.906315
3797,48.959785
3798,67.24722
3799,69.23211
3800,69.058105
3801,68.77774
3802,68.31819
3803,64.75728
3804,67.12858
3805,69.1621
3806,69.24208
3807,69.25459
3808,69.07677
3809,69.01002
3810,68.97649
3811,64.97687
3812,54.0999
3813,52.67369
3814,46.06621
3815,45.771458
3816,47.30098
3817,46.789177
3818,65.15322
3819,65.996506
3820,67.99767
3821,68.96639
3822,67.592575
3823,67.467445
3824,72.132095
3825,72.09143
3826,65.18892
3827,65.098946
3828,64.98377
3829,64.92021
3830,64.85751
3831,64.65252
3832,64.48225
3833,64.208694
3834,63.70195
3835,63.413177
3836,63.31008
3837,69.2377
3838,69.00255
3839,68.782005
3840,68.69774
3841,85.404915
3842,86.09561
3843,86.313515
3844,75.166176
3845,75.218
3846,75.215256
3847,75.24945
3848,75.32039
3849,75.261444
3850,75.30368
3851,75.3174
3852,75.250015
3853,75.247116
3854,75.17121
3855,75.0992
3856,87.4146
3857,75.05108
3858,75.07136
3859,75.236946
3860,51.321007
3861,47.52771
3862,47.550034
3863,75.48635
3864,87.504585
3865,87.37977
3866,87.22788
3867,75.444916
3868,75.25453
3869,75.215546
3870,75.23363
3871,75.1783
3872,75.21365
3873,75.210464
3874,75.104225
3875,75.09215
3876,63.246918
3877,68.309105
3878,68.276436
3879,68.2026
3880,68.155655
3881,32.186275
3882,40.726498
3883,40.465378
3884,49.16755
3885,40.55339
3886,56.266373
3887,68.26499
3888,68.21538
3889,68.229935
3890,68.20608
3891,56.206657
3892,63.244904
3893,75.19559
3894,75.19582
3895,75.16392
3896,75.23176
3897,75.15116
3898,75.087875
3899,72.227425
3900,69.4792
3901,69.96717
3902,55.896095
3903,55.850266
3904,44.175488
3905,44.566933
3906,47.11493
3907,47.089203
3908,46.138332
3909,43.80778
3910,44.021206
3911,44.321808
3912,39.436394
3913,39.407417
3914,58.06584
3915,70.09704
3916,70.48147
3917,70.63582
3918,70.960175
3919,72.13748
3920,57.93371
3921,58.225594
3922,58.291214
3923,59.247963
3924,73.05144
3925,73.13233
3926,73.06722
3927,72.924934
3928,72.5315
3929,72.074036
3930,71.951935
3931,71.65975
3932,71.59344
3933,58.55613
3934,58.58294
3935,58.787766
3936,59.005272
3937,59.0873
3938,71.48106
3939,71.27183
3940,71.229034
3941,57.757267
3942,57.803734
3943,60.623398
3944,62.318947
3945,62.30935
3946,64.60902
3947,64.91236
3948,64.895065
3949,62.88182
3950,50.866028
3951,47.24729
3952,46.84276
3953,47.385605
3954,79.04232
3955,78.93721
3956,79.00224
3957,79.11167
3958,79.10028
3959,72.24711
3960,72.33211
3961,72.32379
3962,72.34468
3963,72.39182
3964,63.03163
3965,62.94995
3966,66.66549
3967,66.90346
3968,67.930084
3969,63.09675
3970,63.186455
3971,63.134285
3972,29.337906
3973,29.274498
3974,29.233185
3975,29.285027
3976,116.261604
3977,116.0963
3978,115.87642
3979,115.60588
3980,115.527054
3981,115.18843
3982,63.700043
3983,66.200516
3984,63.505096
3985,67.44877
3986,91.73185
3987,91.65718
3988,91.66874
3989,91.84642
3990,91.602165
3991,71.52212
3992,77.941345
3993,71.46892
3994,62.447266
3995,44.058296
3996,45.252502
3997,46.59708
3998,47.34091
3999,46.627792
4000,45.267597
4001,44.260216
4002,74.14774
4003,74.46365
4004,74.43896
4005,74.48997
4006,74.54643
4007,74.5446
4008,62.658577
4009,62.721375
4010,62.813484
4011,62.822235
4012,62.762825
4013,44.51519
4014,60.885933
4015,60.89716
4016,60.966972
4017,62.888542
4018,62.874863
4019,74.84209
4020,74.960724
4021,74.90363
4022,74.91888
4023,74.93777
4024,75.16262
4025,75.57051
4026,75.93472
4027,76.141754
4028,76.09909
4029,60.904068
4030,60.940796
4031,60.99242
4032,82.998604
4033,82.98311
4034,68.75484
4035,79.12219
4036,82.291245
4037,82.33986
4038,81.51761
4039,72.11389
4040,60.306324
4041,48.184685
4042,48.13546
4043,48.139973
4044,48.146454
4045,48.166702
4046,48.121227
4047,72.05727
4048,71.72129
4049,71.64975
4050,71.606415
4051,71.52424
4052,71.54394
4053,64.41524
4054,64.617645
4055,64.71994
4056,57.831516
4057,57.93441
4058,58.03138
4059,64.08554
4060,77.089775
4061,65.11662
4062,65.05008
4063,57.551834
4064,46.133667
4065,57.628815
4066,57.768562
4067,58.077927
4068,58.120365
4069,52.686546
4070,65.20341
4071,65.11318
4072,66.21837
4073,65.11575
4074,65.010635
4075,65.00456
4076,64.94031
4077,64.96253
4078,45.952446
4079,45.942574
4080,45.95747
4081,45.975067
4082,53.808014
4083,53.463577
4084,54.528545
4085,55.6476
4086,32.648743
4087,45.483337
4088,46.70407
4089,46.88791
4090,44.19148
4091,44.013786
4092,44.621895
4093,42.511726
4094,42.506573
4095,73.004105
4096,73.03704
4097,70.782234
4098,58.48351
4099,58.407227
4100,58.17399
4101,68.214096
4102,70.8141
4103,70.971924
4104,68.2574
4105,37.21696
4106,36.972397
4107,60.34912
4108,73.22963
4109,73.24074
4110,73.09531
4111,72.922295
4112,72.73967
4113,71.77144
4114,71.74684
4115,71.542816
4116,71.55696
4117,71.587234
4118,71.52463
4119,71.58066
4120,71.98107
4121,72.212746
4122,72.321884
4123,72.48094
4124,57.870483
4125,57.881165
4126,60.919704
4127,60.949745
4128,60.93424
4129,63.04515
4130,60.767956
4131,48.815037
4132,48.787277
4133,48.772053
4134,49.26377
4135,45.644863
4136,45.614723
4137,61.281204
4138,60.57931
4139,60.391724
4140,73.54247
4141,73.744
4142,73.77455
4143,73.79401
4144,73.74736
4145,73.42344
4146,73.366264
4147,61.32624
4148,80.52339
4149,80.1222
4150,68.57197
4151,60.579124
4152,73.79898
4153,73.54871
4154,73.871796
4155,73.712074
4156,73.687874
4157,73.7714
4158,73.135666
4159,61.219482
4160,85.05017
4161,85.30737
4162,85.23801
4163,73.2314
4164,73.056366
4165,72.8934
4166,72.794785
4167,72.810585
4168,72.92604
4169,73.14966
4170,73.24547
4171,61.136658
4172,61.192314
4173,61.368393
4174,63.4028
4175,63.28013
4176,26.995178
4177,32.115105
4178,45.09784
4179,45.67308
4180,47.1474
4181,45.044067
4182,63.034737
4183,63.02133
4184,64.84771
4185,62.943947
4186,62.8946
4187,50.887222
4188,50.989357
4189,51.00753
4190,69.31314
4191,69.02054
4192,68.93265
4193,68.76643
4194,68.2014
4195,67.649956
4196,66.958916
4197,69.76459
4198,72.1128
4199,72.81334
4200,73.684494
4201,59.10514
4202,58.765976
4203,63.141235
4204,86.54929
4205,87.0423
4206,87.2496
4207,87.33434
4208,87.4046
4209,87.376434
4210,87.22304
4211,87.38757
4212,87.49762
4213,87.59024
4214,87.74271
4215,87.61955
4216,87.55061
4217,87.48791
4218,87.33872
4219,87.32031
4220,72.44415
4221,58.943336
4222,48.745117
4223,48.686623
4224,46.64528
4225,46.454258
4226,46.375854
4227,46.376877
4228,46.347855
4229,46.340202
4230,46.348633
4231,75.79559
4232,75.8313
4233,75.83102
4234,75.66504
4235,75.62395
4236,75.43073
4237,59.094917
4238,57.798927
4239,60.569412
4240,57.636627
4241,57.548893
4242,57.449173
4243,57.30771
4244,57.22328
4245,57.181515
4246,56.296616
4247,56.281845
4248,56.21941
4249,56.083374
4250,72.02171
4251,72.09274
4252,71.900444
4253,71.92075
4254,71.809784
4255,71.70598
4256,71.75215
4257,62.58008
4258,62.53897
4259,62.59398
4260,62.628372
4261,62.725
4262,62.82778
4263,75.19087
4264,75.23769
4265,63.307205
4266,41.663166
4267,55.89703
4268,32.341545
4269,47.132072
4270,47.108425
4271,44.55208
4272,44.004223
4273,44.0008
4274,44.014694
4275,44.01705
4276,44.2539
4277,44.25074
4278,44.22622
4279,44.089405
4280,44.08296
4281,44.102707
4282,44.09872
4283,44.094105
4284,63.078796
4285,63.09777
4286,63.08319
4287,63.099556
4288,44.255264
4289,53.73208
4290,44.111977
4291,57.225872
4292,56.870964
4293,56.78707
4294,56.578873
4295,56.63974
4296,56.59006
4297,56.680378
4298,57.24025
4299,57.499687
4300,57.53685
4301,57.53972
4302,57.472355
4303,57.44702
4304,59.347446
4305,58.48394
4306,57.565285
4307,116.7518
4308,115.844955
4309,115.561264
4310,57.462166
4311,60.156105
4312,60.273045
4313,48.961887
4314,48.96738
4315,47.421257
4316,47.398712
4317,45.281815
4318,45.50821
4319,61.921707
4320,77.138306
4321,77.377556
4322,77.90173
4323,78.22118
4324,78.29915
4325,78.51628
4326,78.59357
4327,78.492355
4328,78.35751
4329,77.37882
4330,74.30821
4331,74.04372
4332,74.21849
4333,73.85553
4334,73.74748
4335,76.10341
4336,74.95709
4337,75.139404
4338,75.2278
4339,74.978424
4340,78.64748
4341,78.696976
4342,72.33949
4343,72.29701
4344,48.070347
4345,44.205566
4346,44.23004
4347,44.239426
4348,44.186222
4349,44.267467
4350,44.272427
4351,44.21062
4352,44.36288
4353,44.36768
4354,32.20909
4355,48.104725
4356,49.226257
4357,60.98651
4358,60.878616
4359,50.460617
4360,48.958748
4361,45.16873
4362,47.343887
4363,45.94062
4364,44.632202
4365,44.565437
4366,63.45723
4367,92.58168
4368,72.379364
4369,93.039894
4370,93.95926
4371,94.739044
4372,94.57298
4373,94.19745
4374,93.56384
4375,92.93059
4376,92.34298
4377,63.904373
4378,63.691788
4379,63.5428
4380,63.58986
4381,60.37274
4382,60.494415
4383,60.618107
4384,60.805824
4385,64.115036
4386,64.1025
4387,64.13014
4388,61.590828
4389,61.561386
4390,61.438423
4391,61.368813
4392,61.25908
4393,61.12834
4394,74.53874
4395,74.20001
4396,74.03616
4397,73.901215
4398,73.87525
4399,73.74164
4400,74.464676
4401,64.37347
4402,61.47451
4403,60.409218
4404,49.014027
4405,45.47837
4406,45.17078
4407,44.20199
4408,42.547577
4409,42.286552
4410,42.26699
4411,42.14353
4412,42.297688
4413,42.337646
4414,37.177055
4415,64.03243
4416,49.07306
4417,61.291367
4418,61.27793
4419,61.240425
4420,74.23204
4421,73.907616
4422,73.72781
4423,73.860565
4424,73.724205
4425,73.546486
4426,73.254036
4427,49.0241
4428,49.02246
4429,68.07331
4430,68.074356
4431,68.081604
4432,68.09796
4433,49.11376
4434,49.10787
4435,49.14351
4436,49.188507
4437,65.30051
4438,67.77613
4439,67.939255
4440,68.01239
4441,68.02128
4442,68.04562
4443,68.06174
4444,68.04856
4445,57.938313
4446,67.980125
4447,68.046906
4448,55.851437
4449,55.945625
4450,44.399757
4451,45.763996
4452,47.286537
4453,46.46331
4454,44.08088
4455,44.103004
4456,56.12074
4457,57.257706
4458,58.172195
4459,58.290012
4460,58.51445
4461,58.602665
4462,58.63607
4463,72.97905
4464,72.96549
4465,72.97528
4466,73.045135
4467,58.7455
4468,56.455124
4469,32.720455
4470,60.60378
4471,60.720345
4472,73.23209
4473,85.20543
4474,85.144615
4475,85.184074
4476,85.39676
4477,85.09278
4478,72.90567
4479,60.26116
4480,59.866753
4481,58.462067
4482,58.38502
4483,58.28009
4484,58.38111
4485,60.962734
4486,60.9956
4487,61.02703
4488,61.072327
4489,61.99621
4490,61.129143
4491,61.11753
4492,63.890335
4493,64.58559
4494,64.68568
4495,52.837772
4496,48.82216
4497,48.8088
4498,48.868706
4499,46.78401
4500,49.004982
4501,77.34505
4502,77.09247
4503,77.06973
4504,76.95959
4505,76.85577
4506,76.88467
4507,76.92099
4508,76.91146
4509,67.87844
4510,67.806725
4511,67.57784
4512,65.079056
4513,65.10319
4514,65.1752
4515,65.148285
4516,65.096634
4517,65.118835
4518,65.105
4519,65.02637
4520,57.502144
4521,52.920784
4522,64.985245
4523,49.037052
4524,49.0468
4525,66.032425
4526,49.070984
4527,68.44227
4528,66.18434
4529,66.21106
4530,68.07867
4531,67.499855
4532,67.52108
4533,67.6118
4534,67.3489
4535,65.323395
4536,65.076515
4537,64.90863
4538,64.8956
4539,64.800446
4540,64.815605
4541,65.26212
4542,52.637268
4543,45.960148
4544,45.928722
4545,65.05547
4546,65.33514
4547,65.81517
4548,65.8383
4549,65.80853
4550,65.4671
4551,65.13489
4552,65.150955
4553,65.07629
4554,65.946144
4555,66.10445
4556,66.11498
4557,66.05606
4558,68.114624
4559,66.2177
4560,66.19889
4561,64.098495
4562,63.21598
4563,63.108154
4564,63.22841
4565,75.59516
4566,75.601555
4567,75.42514
4568,75.36439
4569,86.38985
4570,86.70088
4571,86.5847
4572,85.793076
4573,62.73633
4574,62.737633
4575,68.1241
4576,85.77617
4577,84.76755
4578,84.21524
4579,83.6382
4580,82.23264
4581,63.422836
4582,63.3869
4583,81.436195
4584,82.03909
4585,81.77484
4586,62.956017
4587,50.66909
4588,50.656975
4589,47.95661
4590,46.27185
4591,63.21125
4592,63.24698
4593,63.253
4594,63.22168
4595,79.48627
4596,79.39012
4597,79.34158
4598,79.39804
4599,79.195145
4600,79.21953
4601,79.47262
4602,79.7374
4603,70.9151
4604,70.29151
4605,69.85967
4606,69.53148
4607,68.454315
4608,69.84675
4609,48.29901
4610,44.09522
4611,44.21909
4612,51.20532
4613,44.01002
4614,44.012863
4615,63.113045
4616,63.110466
4617,63.14676
4618,63.180367
4619,68.2851
4620,68.272675
4621,68.27176
4622,63.2511
4623,63.21083
4624,75.09252
4625,63.18463
4626,68.20285
4627,68.19161
4628,68.2359
4629,68.17998
4630,56.241707
4631,56.267357
4632,33.29387
4633,46.81644
4634,47.231026
4635,47.699013
4636,46.355583
4637,43.81368
4638,43.98296
4639,43.817
4640,39.375313
4641,38.598213
4642,58.037212
4643,58.23325
4644,72.49095
4645,72.18981
4646,72.20409
4647,70.12259
4648,70.2528
4649,68.222565
4650,56.14041
4651,71.06615
4652,72.988556
4653,73.13258
4654,73.02604
4655,72.53593
4656,72.25821
4657,72.316475
4658,72.25841
4659,59.27535
4660,57.749393
4661,57.888943
4662,59.111744
4663,59.0875
4664,59.023857
4665,44.956436
4666,118.31856
4667,118.68097
4668,118.8528
4669,119.00195
4670,119.470436
4671,119.67859
4672,119.714554
4673,119.394226
4674,119.22837
4675,103.26099
4676,103.08243
4677,47.726578
4678,49.02435
4679,47.425034
4680,47.322647
4681,47.339893
4682,47.301704
4683,66.09772
4684,71.07903
4685,71.235466
4686,90.90135
4687,90.99207
4688,91.0061
4689,91.33908
4690,91.58667
4691,91.6559
4692,91.443436
4693,73.51009
4694,68.282616
4695,71.65149
4696,71.69145
4697,93.966446
4698,94.58205
4699,93.80568
4700,93.286316
4701,95.35742
4702,71.87044
4703,71.74302
4704,97.38397
4705,97.48991
4706,96.617676
4707,96.303085
4708,96.11957
4709,71.670425
4710,71.5242
4711,71.391525
4712,67.481674
4713,67.40653
4714,52.74883
4715,68.0392
4716,41.50498
4717,47.798958
4718,55.945305
4719,59.820786
4720,55.941208
4721,57.84812
4722,55.882156
4723,32.880653
4724,48.33931
4725,48.332325
4726,48.30399
4727,48.251076
4728,60.244026
4729,60.19747
4730,60.133125
4731,60.10933
4732,60.138977
4733,60.14721
4734,61.797386
4735,48.083458
4736,37.1783
4737,37.115883
4738,36.68345
4739,37.264236
4740,36.70425
4741,63.150345
4742,60.810104
4743,74.781044
4744,74.580345
4745,74.70523
4746,74.8745
4747,74.97046
4748,61.12742
4749,61.108948
4750,87.32424
4751,87.50403
4752,87.59505
4753,88.02046
4754,65.06935
4755,60.966164
4756,60.969143
4757,61.00064
4758,61.027557
4759,76.69086
4760,76.61259
4761,76.635376
4762,73.114075
4763,76.641556
4764,76.76731
4765,76.7388
4766,76.87013
4767,88.666016
4768,50.192013
4769,89.399734
4770,89.38977
4771,48.34829
4772,48.34411
4773,48.32522
4774,45.5835
4775,60.150276
4776,42.26458
4777,37.98009
4778,38.014114
4779,70.26964
4780,69.9168
4781,69.777374
4782,84.856766
4783,84.550865
4784,82.97164
4785,82.91211
4786,63.162666
4787,58.08878
4788,69.99697
4789,69.93672
4790,69.96879
4791,70.0332
4792,69.99979
4793,69.899124
4794,69.8394
4795,69.8021
4796,77.15266
4797,69.83588
4798,69.86575
4799,69.61687
4800,69.30171
4801,58.404488
4802,58.407227
4803,58.314903
4804,46.056805
4805,52.08458
4806,52.87698
4807,69.88338
4808,69.843765
4809,69.70614
4810,69.93075
4811,45.87007
4812,54.26638
4813,54.23604
4814,33.323742
4815,45.68194
4816,47.28868
4817,46.611523
4818,46.588383
4819,44.983162
4820,44.258095
4821,42.050243
4822,39.44793
4823,39.835308
4824,37.195377
4825,70.59028
4826,58.86474
4827,58.939007
4828,58.96235
4829,59.055027
4830,59.111813
4831,59.154617
4832,59.150764
4833,36.2419
4834,24.341293
4835,73.0875
4836,73.07687
4837,72.98569
4838,72.83695
4839,72.88126
4840,72.6058
4841,71.89438
4842,60.847996
4843,71.367134
4844,71.28588
4845,59.181465
4846,71.16351
4847,58.356407
4848,58.514156
4849,58.46972
4850,58.373123
4851,58.199066
4852,58.102158
4853,58.058315
4854,104.392914
4855,117.63437
4856,117.88843
4857,61.877808
4858,48.920414
4859,49.200325
4860,47.776165
4861,45.907486
4862,45.657543
4863,45.91526
4864,74.038895
4865,73.45939
4866,72.94801
4867,72.538574
4868,72.686905
4869,72.71662
4870,72.757744
4871,72.864716
4872,72.966705
4873,73.05453
4874,61.36184
4875,61.35161
4876,71.908325
4877,72.71537
4878,72.61967
4879,72.70343
4880,79.13023
4881,72.494774
4882,72.509
4883,72.66731
4884,72.927505
4885,74.20831
4886,74.30797
4887,74.280334
4888,74.251495
4889,64.43461
4890,64.42743
4891,64.407814
4892,60.925545
4893,74.628006
4894,74.51738
4895,74.33341
4896,74.208755
4897,74.22049
4898,74.50924
4899,74.918396
4900,75.17052
4901,72.346725
4902,63.69893
4903,43.067734
4904,31.952484
4905,44.01829
4906,45.48317
4907,101.4459
4908,101.225624
4909,101.242516
4910,101.23831
4911,101.15492
4912,62.926193
4913,62.90177
4914,62.950195
4915,48.953087
4916,68.07305
4917,68.42086
4918,68.62053
4919,68.52098
4920,68.53136
4921,68.36429
4922,68.212006
4923,68.07419
4924,67.8369
4925,67.74188
4926,56.505943
4927,63.50814
4928,75.51393
4929,75.58878
4930,67.94101
4931,58.846195
4932,58.217354
4933,86.596344
4934,57.98323
4935,87.07506
4936,87.080536
4937,59.018944
4938,87.15123
4939,87.2738
4940,87.467896
4941,87.80684
4942,87.75484
4943,87.817444
4944,87.79937
4945,87.68553
4946,87.577095
4947,87.513054
4948,87.57148
4949,87.56693
4950,87.668274
4951,87.62811
4952,87.56275
4953,87.58986
4954,87.568756
4955,87.65436
4956,87.74714
4957,87.75006
4958,87.48828
4959,87.41792
4960,87.31724
4961,87.33246
4962,87.508
4963,87.7014
4964,70.401566
4965,58.131805
4966,58.109688
4967,58.059723
4968,57.942135
4969,57.77986
4970,68.65686
4971,68.53303
4972,57.1988
4973,40.87499
4974,75.67872
4975,75.56988
4976,55.494972
4977,68.0228
4978,79.3685
4979,79.46105
4980,79.389046
4981,79.50209
4982,79.54345
4983,79.49771
4984,79.52251
4985,69.845566
4986,69.78897
4987,69.871475
4988,78.892265
4989,78.74718
4990,78.33762
4991,61.72267
4992,70.38833
4993,56.105885
4994,56.02042
4995,55.867844
4996,44.27423
4997,47.06884
4998,46.076477
4999,43.915543
5000,46.627274
5001,43.854443
5002,43.920288
5003,44.13173
5004,44.169037
5005,44.204494
5006,44.195087
5007,44.190845
5008,56.2183
5009,56.154366
5010,56.095543
5011,55.978867
5012,71.86087
5013,71.8938
5014,74.93312
5015,74.875595
5016,74.8765
5017,73.12943
5018,44.08954
5019,44.1275
5020,45.214127
5021,57.390198
5022,57.350212
5023,93.8251
5024,93.616394
5025,93.38643
5026,93.676544
5027,93.83626
5028,71.27919
5029,32.090393
5030,44.202843
5031,56.18611
5032,58.108383
5033,56.164787
5034,56.116898
5035,56.205788
5036,56.328438
5037,56.281326
5038,57.282204
5039,59.411392
5040,47.67251
5041,48.41417
5042,49.04872
5043,49.18573
5044,49.126
5045,49.11721
5046,45.581806
5047,44.801636
5048,71.1198
5049,90.791275
5050,90.44749
5051,78.122665
5052,78.23753
5053,77.886734
5054,77.88437
5055,77.44943
5056,77.84218
5057,78.42813
5058,78.69441
5059,78.73902
5060,78.651306
5061,78.560005
5062,78.41347
5063,78.3223
5064,78.19638
5065,78.01739
5066,77.757
5067,77.81784
5068,60.70028
5069,60.69048
5070,60.73607
5071,60.836998
5072,60.95543
5073,61.032074
5074,61.080147
5075,61.11476
5076,61.134132
5077,61.03663
5078,43.905014
5079,42.06886
5080,37.070057
5081,54.385582
5082,37.15296
5083,49.223892
5084,62.15516
5085,54.20185
5086,21.571404
5087,42.96379
5088,44.59693
5089,45.65493
5090,49.451225
5091,49.44802
5092,61.48371
5093,61.256027
5094,63.724953
5095,91.75412
5096,91.54581
5097,91.467674
5098,91.23053
5099,63.748466
5100,60.89194
5101,64.24257
5102,64.266106
5103,64.38324
5104,64.45091
5105,64.322464
5106,64.1555
5107,63.943428
5108,63.82505
5109,63.84619
5110,60.815536
5111,60.67279
5112,60.515457
5113,60.5679
5114,60.63884
5115,60.81186
5116,64.1937
5117,64.34056
5118,64.37462
5119,64.29838
5120,64.28848
5121,61.630592
5122,61.59201
5123,61.484924
5124,63.51706
5125,63.66825
5126,61.17241
5127,61.054733
5128,61.128326
5129,72.760475
5130,61.243942
5131,61.16108
5132,48.918236
5133,48.86238
5134,49.012344
5135,45.17624
5136,45.09227
5137,45.290527
5138,42.693
5139,42.666924
5140,42.080265
5141,37.152485
5142,49.29136
5143,49.058205
5144,60.98867
5145,61.02984
5146,61.065674
5147,61.074486
5148,73.14653
5149,73.21209
5150,73.201096
5151,73.25411
5152,61.12223
5153,61.11622
5154,22.157553
5155,49.13355
5156,49.122864
5157,49.441902
5158,49.11106
5159,45.81096
5160,45.968983
5161,45.77951
5162,37.354317
5163,49.397552
5164,49.24649
5165,49.123917
5166,48.950317
5167,61.023697
5168,61.021713
5169,61.0438
5170,61.0735
5171,49.098507
5172,68.06393
5173,68.066925
5174,67.26908
5175,67.705795
5176,54.56472
5177,20.869831
5178,33.079178
5179,48.94154
5180,47.75259
5181,46.979576
5182,45.93125
5183,45.066322
5184,42.854843
5185,42.133835
5186,52.334267
5187,39.880905
5188,39.865856
5189,32.250584
5190,32.257317
5191,40.137825
5192,49.068222
5193,49.12533
5194,49.174393
5195,49.188004
5196,39.531807
5197,34.24661
5198,34.546143
5199,34.23774
5200,34.714237
5201,37.113308
5202,73.08975
5203,73.1088
5204,73.1272
5205,73.16605
5206,73.26217
5207,73.27603
5208,61.142456
5209,61.307396
5210,62.644608
5211,50.541397
5212,53.98442
5213,54.03199
5214,54.03638
5215,54.059387
5216,42.117565
5217,42.123497
5218,42.142654
5219,42.157463
5220,73.1644
5221,77.85744
5222,47.76722
5223,48.980507
5224,47.49919
5225,44.907722
5226,44.1626
5227,43.841995
5228,43.121487
5229,43.85068
5230,41.93954
5231,41.955334
5232,41.024124
5233,46.008648
5234,65.570755
5235,66.0321
5236,66.080894
5237,73.1226
5238,66.07419
5239,66.090805
5240,66.04463
5241,66.09438
5242,66.12065
5243,54.228134
5244,56.807888
5245,59.11717
5246,59.168144
5247,59.826187
5248,60.213196
5249,60.36605
5250,65.473015
5251,84.38151
5252,92.57357
5253,102.81299
5254,102.9811
5255,103.07402
5256,92.044
5257,92.157745
5258,63.57419
5259,60.60909
5260,47.191803
5261,34.094925
5262,60.34146
5263,62.213455
5264,60.340027
5265,60.400257
5266,62.213577
5267,62.230934
5268,31.956448
5269,43.05803
5270,49.20504
5271,45.690456
5272,46.377
5273,46.79733
5274,45.10515
5275,42.01289
5276,61.07543
5277,61.089104
5278,61.097412
5279,61.135056
5280,61.13143
5281,61.10885
5282,61.085754
5283,61.005493
5284,41.876183
5285,60.785603
5286,60.40158
5287,59.536232
5288,59.546482
5289,60.66203
5290,60.6651
5291,58.405212
5292,58.489105
5293,60.33965
5294,58.50859
5295,60.219078
5296,59.993385
5297,58.342953
5298,54.503708
5299,54.527863
5300,54.411095
5301,49.122208
5302,115.545
5303,114.89644
5304,18.24893
5305,114.52096
5306,114.23819
5307,114.25724
5308,113.99631
5309,113.85678
5310,64.42719
5311,64.397736
5312,63.300713
5313,61.534927
5314,49.429123
5315,49.382607
5316,49.30417
5317,45.395382
5318,45.376656
5319,45.431305
5320,44.01263
5321,42.033356
5322,61.223793
5323,75.73784
5324,75.87408
5325,75.939224
5326,75.93315
5327,76.086876
5328,61.514046
5329,60.838737
5330,60.620193
5331,72.49402
5332,72.35568
5333,60.24238
5334,60.937157
5335,59.862587
5336,61.870407
5337,61.891487
5338,61.91752
5339,61.94256
5340,74.03822
5341,73.989235
5342,76.049644
5343,76.7594
5344,76.954346
5345,76.6725
5346,76.3778
5347,76.16783
5348,75.86922
5349,76.13
5350,76.229546
5351,75.66768
5352,75.30436
5353,75.66052
5354,76.00583
5355,76.07197
5356,75.9848
